date,climateBar,prices,climate,country
19831120,100,847,1,Rwanda
19831121,100,822,1,Rwanda
19831122,100,838,1,Rwanda
19831123,100,809,1,Rwanda
19831124,100,817,1,Rwanda
19831125,100,813,1,Rwanda
19831126,100,835,1,Rwanda
19831127,100,820,1,Rwanda
19831128,100,836,1,Rwanda
19831129,100,841,1,Rwanda
19831130,100,800,1,Rwanda
19831201,100,842,1,Rwanda
19831202,100,823,1,Rwanda
19831203,100,835,1,Rwanda
19831204,100,831,1,Rwanda
19831205,100,840,1,Rwanda
19831206,100,832,1,Rwanda
19831207,100,821,1,Rwanda
19831208,100,839,1,Rwanda
19831209,100,834,1,Rwanda
19831210,100,810,1,Rwanda
19831211,100,823,1,Rwanda
19831212,100,839,1,Rwanda
19831213,100,807,1,Rwanda
19831214,100,813,1,Rwanda
19831215,100,812,1,Rwanda
19831216,100,835,1,Rwanda
19831217,100,833,1,Rwanda
19831218,100,847,1,Rwanda
19831219,100,830,1,Rwanda
19831220,100,840,1,Rwanda
19831221,100,841,1,Rwanda
19831222,100,847,1,Rwanda
19831223,100,837,1,Rwanda
19831224,100,830,1,Rwanda
19831225,100,831,1,Rwanda
19831226,100,813,1,Rwanda
19831227,100,834,1,Rwanda
19831228,100,850,1,Rwanda
19831229,100,830,1,Rwanda
19831230,100,814,1,Rwanda
19831231,100,845,1,Rwanda
19830101,100,838,1,Sudan
19830102,100,824,1,Sudan
19830103,100,830,1,Sudan
19830104,100,814,1,Sudan
19830105,100,835,1,Sudan
19830106,100,802,1,Sudan
19830107,100,816,1,Sudan
19830108,100,804,1,Sudan
19830109,100,830,1,Sudan
19830110,100,846,1,Sudan
19830111,100,818,1,Sudan
19830112,100,806,1,Sudan
19830113,100,816,1,Sudan
19830114,100,821,1,Sudan
19830115,100,827,1,Sudan
19830116,100,804,1,Sudan
19830117,100,815,1,Sudan
19830118,100,803,1,Sudan
19830119,100,832,1,Sudan
19830120,100,814,1,Sudan
19830121,100,806,1,Sudan
19830122,100,848,1,Sudan
19830123,100,820,1,Sudan
19830124,100,840,1,Sudan
19830125,100,811,1,Sudan
19830126,100,805,1,Sudan
19830127,100,817,1,Sudan
19830128,100,800,1,Sudan
19830129,100,844,1,Sudan
19830130,100,809,1,Sudan
19830131,100,811,1,Sudan
19830201,100,919,2,Sudan
19830202,100,919,2,Sudan
19830203,100,851,2,Sudan
19830204,100,852,2,Sudan
19830205,100,931,2,Sudan
19830206,100,853,2,Sudan
19830207,100,877,2,Sudan
19830208,100,944,2,Sudan
19830209,100,917,2,Sudan
19830210,100,869,2,Sudan
19830211,100,912,2,Sudan
19830212,100,938,2,Sudan
19830213,100,944,2,Sudan
19830214,100,918,2,Sudan
19830215,100,933,2,Sudan
19830216,100,934,2,Sudan
19830217,100,916,2,Sudan
19830218,100,944,2,Sudan
19830219,100,858,2,Sudan
19830220,100,926,2,Sudan
19830221,100,886,2,Sudan
19830222,100,934,2,Sudan
19830223,100,940,2,Sudan
19830224,100,941,2,Sudan
19830225,100,946,2,Sudan
19830226,100,889,2,Sudan
19830227,100,919,2,Sudan
19830228,100,872,2,Sudan
19830229,100,885,2,Sudan
19830301,100,815,1,Sudan
19830302,100,844,1,Sudan
19830303,100,805,1,Sudan
19830304,100,846,1,Sudan
19830305,100,820,1,Sudan
19830306,100,830,1,Sudan
19830307,100,845,1,Sudan
19830308,100,848,1,Sudan
19830309,100,830,1,Sudan
19830310,100,822,1,Sudan
19830311,100,802,1,Sudan
19830312,100,809,1,Sudan
19830313,100,805,1,Sudan
19830314,100,805,1,Sudan
19830315,100,811,1,Sudan
19830316,100,821,1,Sudan
19830317,100,808,1,Sudan
19830318,100,840,1,Sudan
19830319,100,842,1,Sudan
19830320,100,801,1,Sudan
19830321,100,829,1,Sudan
19830322,100,848,1,Sudan
19830323,100,810,1,Sudan
19830324,100,842,1,Sudan
19830325,100,818,1,Sudan
19830326,100,847,1,Sudan
19830327,100,811,1,Sudan
19830328,100,829,1,Sudan
19830329,100,808,1,Sudan
19830330,100,832,1,Sudan
19830331,100,813,1,Sudan
19830401,100,863,2,Sudan
19830402,100,945,2,Sudan
19830403,100,889,2,Sudan
19830404,100,924,2,Sudan
19830405,100,933,2,Sudan
19830406,100,855,2,Sudan
19830407,100,872,2,Sudan
19830408,100,902,2,Sudan
19830409,100,893,2,Sudan
19830410,100,850,2,Sudan
19830411,100,913,2,Sudan
19830412,100,913,2,Sudan
19830413,100,857,2,Sudan
19830414,100,894,2,Sudan
19830415,100,901,2,Sudan
19830416,100,904,2,Sudan
19830417,100,884,2,Sudan
19830418,100,923,2,Sudan
19830419,100,948,2,Sudan
19830420,100,871,2,Sudan
19830421,100,874,2,Sudan
19830422,100,919,2,Sudan
19830423,100,889,2,Sudan
19830424,100,859,2,Sudan
19830425,100,945,2,Sudan
19830426,100,850,2,Sudan
19830427,100,885,2,Sudan
19830428,100,896,2,Sudan
19830429,100,895,2,Sudan
19830430,100,942,2,Sudan
19830501,100,800,1,Sudan
19830502,100,836,1,Sudan
19830503,100,823,1,Sudan
19830504,100,821,1,Sudan
19830505,100,834,1,Sudan
19830506,100,840,1,Sudan
19830507,100,819,1,Sudan
19830508,100,829,1,Sudan
19830509,100,800,1,Sudan
19830510,100,821,1,Sudan
19830511,100,848,1,Sudan
19830512,100,814,1,Sudan
19830513,100,822,1,Sudan
19830514,100,809,1,Sudan
19830515,100,822,1,Sudan
19830516,100,814,1,Sudan
19830517,100,837,1,Sudan
19830518,100,839,1,Sudan
19830519,100,844,1,Sudan
19830520,100,805,1,Sudan
19830521,100,847,1,Sudan
19830522,100,804,1,Sudan
19830523,100,828,1,Sudan
19830524,100,845,1,Sudan
19830525,100,803,1,Sudan
19830526,100,834,1,Sudan
19830527,100,806,1,Sudan
19830528,100,847,1,Sudan
19830529,100,844,1,Sudan
19830530,100,824,1,Sudan
19830531,100,845,1,Sudan
19830601,100,851,2,Sudan
19830602,100,949,2,Sudan
19830603,100,867,2,Sudan
19830604,100,949,2,Sudan
19830605,100,938,2,Sudan
19830606,100,949,2,Sudan
19830607,100,942,2,Sudan
19830608,100,873,2,Sudan
19830609,100,915,2,Sudan
19830610,100,919,2,Sudan
19830611,100,902,2,Sudan
19830612,100,867,2,Sudan
19830613,100,920,2,Sudan
19830614,100,910,2,Sudan
19830615,100,880,2,Sudan
19830616,100,906,2,Sudan
19830617,100,914,2,Sudan
19830618,100,853,2,Sudan
19830619,100,885,2,Sudan
19830620,100,868,2,Sudan
19830621,100,867,2,Sudan
19830622,100,888,2,Sudan
19830623,100,907,2,Sudan
19830624,100,897,2,Sudan
19830625,100,898,2,Sudan
19830626,100,944,2,Sudan
19830627,100,874,2,Sudan
19830628,100,926,2,Sudan
19830629,100,856,2,Sudan
19830630,100,946,2,Sudan
19830701,100,873,2,Sudan
19830702,100,869,2,Sudan
19830703,100,945,2,Sudan
19830704,100,934,2,Sudan
19830705,100,860,2,Sudan
19830706,100,861,2,Sudan
19830707,100,928,2,Sudan
19830708,100,926,2,Sudan
19830709,100,890,2,Sudan
19830710,100,868,2,Sudan
19830711,100,899,2,Sudan
19830712,100,908,2,Sudan
19830713,100,852,2,Sudan
19830714,100,896,2,Sudan
19830715,100,918,2,Sudan
19830716,100,944,2,Sudan
19830717,100,865,2,Sudan
19830718,100,887,2,Sudan
19830719,100,929,2,Sudan
19830720,100,923,2,Sudan
19830721,100,877,2,Sudan
19830722,100,935,2,Sudan
19830723,100,910,2,Sudan
19830724,100,862,2,Sudan
19830725,100,875,2,Sudan
19830726,100,933,2,Sudan
19830727,100,938,2,Sudan
19830728,100,902,2,Sudan
19830729,100,930,2,Sudan
19830730,100,906,2,Sudan
19830731,100,925,2,Sudan
19830801,100,904,0,Sudan
19830802,100,988,0,Sudan
19830803,100,975,0,Sudan
19830804,100,904,0,Sudan
19830805,100,906,0,Sudan
19830806,100,982,0,Sudan
19830807,100,928,0,Sudan
19830808,100,994,0,Sudan
19830809,100,934,0,Sudan
19830810,100,909,0,Sudan
19830811,100,900,0,Sudan
19830812,100,995,0,Sudan
19830813,100,918,0,Sudan
19830814,100,980,0,Sudan
19830815,100,983,0,Sudan
19830816,100,902,0,Sudan
19830817,100,947,0,Sudan
19830818,100,959,0,Sudan
19830819,100,992,0,Sudan
19830820,100,910,0,Sudan
19830821,100,964,0,Sudan
19830822,100,949,0,Sudan
19830823,100,927,0,Sudan
19830824,100,965,0,Sudan
19830825,100,938,0,Sudan
19830826,100,918,0,Sudan
19830827,100,908,0,Sudan
19830828,100,925,0,Sudan
19830829,100,990,0,Sudan
19830830,100,916,0,Sudan
19830831,100,970,0,Sudan
19830901,100,901,2,Sudan
19830902,100,914,2,Sudan
19830903,100,885,2,Sudan
19830904,100,923,2,Sudan
19830905,100,941,2,Sudan
19830906,100,897,2,Sudan
19830907,100,918,2,Sudan
19830908,100,862,2,Sudan
19830909,100,857,2,Sudan
19830910,100,933,2,Sudan
19830911,100,884,2,Sudan
19830912,100,886,2,Sudan
19830913,100,852,2,Sudan
19830914,100,924,2,Sudan
19830915,100,868,2,Sudan
19830916,100,903,2,Sudan
19830917,100,874,2,Sudan
19830918,100,941,2,Sudan
19830919,100,905,2,Sudan
19830920,100,852,2,Sudan
19830921,100,910,2,Sudan
19830922,100,854,2,Sudan
19830923,100,905,2,Sudan
19830924,100,868,2,Sudan
19830925,100,904,2,Sudan
19830926,100,950,2,Sudan
19830927,100,861,2,Sudan
19830928,100,942,2,Sudan
19830929,100,947,2,Sudan
19830930,100,895,2,Sudan
19831001,100,829,1,Sudan
19831002,100,840,1,Sudan
19831003,100,811,1,Sudan
19831004,100,835,1,Sudan
19831005,100,812,1,Sudan
19831006,100,813,1,Sudan
19831007,100,833,1,Sudan
19831008,100,833,1,Sudan
19831009,100,824,1,Sudan
19831010,100,848,1,Sudan
19831011,100,832,1,Sudan
19831012,100,834,1,Sudan
19831013,100,804,1,Sudan
19831014,100,839,1,Sudan
19831015,100,801,1,Sudan
19831016,100,812,1,Sudan
19831017,100,833,1,Sudan
19831018,100,840,1,Sudan
19831019,100,807,1,Sudan
19831020,100,825,1,Sudan
19831021,100,813,1,Sudan
19831022,100,834,1,Sudan
19831023,100,815,1,Sudan
19831024,100,840,1,Sudan
19831025,100,811,1,Sudan
19831026,100,837,1,Sudan
19831027,100,833,1,Sudan
19831028,100,826,1,Sudan
19831029,100,816,1,Sudan
19831030,100,847,1,Sudan
19831031,100,826,1,Sudan
19831101,100,979,0,Sudan
19831102,100,970,0,Sudan
19831103,100,957,0,Sudan
19831104,100,918,0,Sudan
19831105,100,947,0,Sudan
19831106,100,948,0,Sudan
19831107,100,965,0,Sudan
19831108,100,915,0,Sudan
19831109,100,911,0,Sudan
19831110,100,929,0,Sudan
19831111,100,998,0,Sudan
19831112,100,936,0,Sudan
19831113,100,977,0,Sudan
19831114,100,917,0,Sudan
19831115,100,933,0,Sudan
19831116,100,922,0,Sudan
19831117,100,921,0,Sudan
19831118,100,988,0,Sudan
19831119,100,924,0,Sudan
19831120,100,939,0,Sudan
19831121,100,980,0,Sudan
19831122,100,941,0,Sudan
19831123,100,934,0,Sudan
19831124,100,937,0,Sudan
19831125,100,963,0,Sudan
19831126,100,929,0,Sudan
19831127,100,923,0,Sudan
19831128,100,929,0,Sudan
19831129,100,975,0,Sudan
19831130,100,929,0,Sudan
19831201,100,829,1,Sudan
19831202,100,849,1,Sudan
19831203,100,803,1,Sudan
19831204,100,801,1,Sudan
19831205,100,803,1,Sudan
19831206,100,821,1,Sudan
19831207,100,805,1,Sudan
19831208,100,807,1,Sudan
19831209,100,814,1,Sudan
19831210,100,819,1,Sudan
19831211,100,845,1,Sudan
19831212,100,848,1,Sudan
19831213,100,840,1,Sudan
19831214,100,812,1,Sudan
19831215,100,844,1,Sudan
19831216,100,802,1,Sudan
19831217,100,822,1,Sudan
19831218,100,811,1,Sudan
19831219,100,813,1,Sudan
19831220,100,828,1,Sudan
19831221,100,802,1,Sudan
19831222,100,824,1,Sudan
19831223,100,813,1,Sudan
19831224,100,802,1,Sudan
19831225,100,801,1,Sudan
19831226,100,827,1,Sudan
19831227,100,812,1,Sudan
19831228,100,819,1,Sudan
19831229,100,848,1,Sudan
19831230,100,811,1,Sudan
19831231,100,829,1,Sudan
19830101,100,862,2,Tanzania
19830102,100,917,2,Tanzania
19830103,100,880,2,Tanzania
19830104,100,939,2,Tanzania
19830105,100,933,2,Tanzania
19830106,100,944,2,Tanzania
19830107,100,850,2,Tanzania
19830108,100,937,2,Tanzania
19830109,100,913,2,Tanzania
19830110,100,868,2,Tanzania
19830111,100,926,2,Tanzania
19830112,100,908,2,Tanzania
19830113,100,890,2,Tanzania
19830114,100,889,2,Tanzania
19830115,100,863,2,Tanzania
19830116,100,854,2,Tanzania
19830117,100,923,2,Tanzania
19830118,100,904,2,Tanzania
19830119,100,901,2,Tanzania
19830120,100,869,2,Tanzania
19830121,100,949,2,Tanzania
19830122,100,864,2,Tanzania
19830123,100,915,2,Tanzania
19830124,100,940,2,Tanzania
19830125,100,937,2,Tanzania
19830126,100,856,2,Tanzania
19830127,100,872,2,Tanzania
19830128,100,919,2,Tanzania
19830129,100,897,2,Tanzania
19830130,100,857,2,Tanzania
19830131,100,875,2,Tanzania
19830201,100,937,0,Tanzania
19830202,100,917,0,Tanzania
19830203,100,949,0,Tanzania
19830204,100,919,0,Tanzania
19830205,100,942,0,Tanzania
19830206,100,930,0,Tanzania
19830207,100,989,0,Tanzania
19830208,100,990,0,Tanzania
19830209,100,948,0,Tanzania
19830210,100,989,0,Tanzania
19830211,100,912,0,Tanzania
19830212,100,995,0,Tanzania
19830213,100,933,0,Tanzania
19830214,100,906,0,Tanzania
19830215,100,911,0,Tanzania
19830216,100,924,0,Tanzania
19830217,100,975,0,Tanzania
19830218,100,926,0,Tanzania
19830219,100,937,0,Tanzania
19830220,100,936,0,Tanzania
19830221,100,940,0,Tanzania
19830222,100,959,0,Tanzania
19830223,100,923,0,Tanzania
19830224,100,959,0,Tanzania
19830225,100,920,0,Tanzania
19830226,100,943,0,Tanzania
19830227,100,967,0,Tanzania
19830228,100,986,0,Tanzania
19830229,100,943,0,Tanzania
19830301,100,829,1,Tanzania
19830302,100,820,1,Tanzania
19830303,100,838,1,Tanzania
19830304,100,820,1,Tanzania
19830305,100,844,1,Tanzania
19830306,100,802,1,Tanzania
19830307,100,816,1,Tanzania
19830308,100,822,1,Tanzania
19830309,100,810,1,Tanzania
19830310,100,832,1,Tanzania
19830311,100,831,1,Tanzania
19830312,100,820,1,Tanzania
19830313,100,817,1,Tanzania
19830314,100,850,1,Tanzania
19830315,100,801,1,Tanzania
19830316,100,818,1,Tanzania
19830317,100,814,1,Tanzania
19830318,100,816,1,Tanzania
19830319,100,803,1,Tanzania
19830320,100,830,1,Tanzania
19830321,100,850,1,Tanzania
19830322,100,838,1,Tanzania
19830323,100,831,1,Tanzania
19830324,100,829,1,Tanzania
19830325,100,815,1,Tanzania
19830326,100,831,1,Tanzania
19830327,100,806,1,Tanzania
19830328,100,843,1,Tanzania
19830329,100,802,1,Tanzania
19830330,100,817,1,Tanzania
19830331,100,824,1,Tanzania
19830401,100,882,2,Tanzania
19830402,100,863,2,Tanzania
19830403,100,935,2,Tanzania
19830404,100,920,2,Tanzania
19830405,100,933,2,Tanzania
19830406,100,877,2,Tanzania
19830407,100,875,2,Tanzania
19830408,100,922,2,Tanzania
19830409,100,917,2,Tanzania
19830410,100,930,2,Tanzania
19830411,100,909,2,Tanzania
19830412,100,950,2,Tanzania
19830413,100,947,2,Tanzania
19830414,100,875,2,Tanzania
19830415,100,887,2,Tanzania
19830416,100,874,2,Tanzania
19830417,100,925,2,Tanzania
19830418,100,921,2,Tanzania
19830419,100,932,2,Tanzania
19830420,100,886,2,Tanzania
19830421,100,858,2,Tanzania
19830422,100,899,2,Tanzania
19830423,100,939,2,Tanzania
19830424,100,862,2,Tanzania
19830425,100,891,2,Tanzania
19830426,100,931,2,Tanzania
19830427,100,863,2,Tanzania
19830428,100,870,2,Tanzania
19830429,100,869,2,Tanzania
19830430,100,944,2,Tanzania
19830501,100,837,1,Tanzania
19830502,100,810,1,Tanzania
19830503,100,823,1,Tanzania
19830504,100,843,1,Tanzania
19830505,100,849,1,Tanzania
19830506,100,800,1,Tanzania
19830507,100,848,1,Tanzania
19830508,100,844,1,Tanzania
19830509,100,848,1,Tanzania
19830510,100,804,1,Tanzania
19830511,100,804,1,Tanzania
19830512,100,838,1,Tanzania
19830513,100,803,1,Tanzania
19830514,100,825,1,Tanzania
19830515,100,849,1,Tanzania
19830516,100,826,1,Tanzania
19830517,100,822,1,Tanzania
19830518,100,844,1,Tanzania
19830519,100,830,1,Tanzania
19830520,100,821,1,Tanzania
19830521,100,831,1,Tanzania
19830522,100,833,1,Tanzania
19830523,100,826,1,Tanzania
19830524,100,815,1,Tanzania
19830525,100,804,1,Tanzania
19830526,100,849,1,Tanzania
19830527,100,818,1,Tanzania
19830528,100,803,1,Tanzania
19830529,100,845,1,Tanzania
19830530,100,827,1,Tanzania
19830531,100,823,1,Tanzania
19830601,100,914,0,Tanzania
19830602,100,901,0,Tanzania
19830603,100,979,0,Tanzania
19830604,100,932,0,Tanzania
19830605,100,970,0,Tanzania
19830606,100,976,0,Tanzania
19830607,100,992,0,Tanzania
19830608,100,914,0,Tanzania
19830609,100,957,0,Tanzania
19830610,100,913,0,Tanzania
19830611,100,918,0,Tanzania
19830612,100,921,0,Tanzania
19830613,100,985,0,Tanzania
19830614,100,966,0,Tanzania
19830615,100,943,0,Tanzania
19830616,100,1000,0,Tanzania
19830617,100,951,0,Tanzania
19830618,100,947,0,Tanzania
19830619,100,935,0,Tanzania
19830620,100,971,0,Tanzania
19830621,100,958,0,Tanzania
19830622,100,921,0,Tanzania
19830623,100,949,0,Tanzania
19830624,100,938,0,Tanzania
19830625,100,964,0,Tanzania
19830626,100,985,0,Tanzania
19830627,100,913,0,Tanzania
19830628,100,955,0,Tanzania
19830629,100,937,0,Tanzania
19830630,100,993,0,Tanzania
19830701,100,813,1,Tanzania
19830702,100,807,1,Tanzania
19830703,100,826,1,Tanzania
19830704,100,816,1,Tanzania
19830705,100,812,1,Tanzania
19830706,100,822,1,Tanzania
19830707,100,842,1,Tanzania
19830708,100,847,1,Tanzania
19830709,100,840,1,Tanzania
19830710,100,813,1,Tanzania
19830711,100,805,1,Tanzania
19830712,100,849,1,Tanzania
19830713,100,839,1,Tanzania
19830714,100,821,1,Tanzania
19830715,100,811,1,Tanzania
19830716,100,836,1,Tanzania
19830717,100,832,1,Tanzania
19830718,100,838,1,Tanzania
19830719,100,807,1,Tanzania
19830720,100,841,1,Tanzania
19830721,100,810,1,Tanzania
19830722,100,821,1,Tanzania
19830723,100,808,1,Tanzania
19830724,100,837,1,Tanzania
19830725,100,808,1,Tanzania
19830726,100,807,1,Tanzania
19830727,100,822,1,Tanzania
19830728,100,850,1,Tanzania
19830729,100,818,1,Tanzania
19830730,100,825,1,Tanzania
19830731,100,817,1,Tanzania
19830801,100,935,2,Tanzania
19830802,100,882,2,Tanzania
19830803,100,887,2,Tanzania
19830804,100,909,2,Tanzania
19830805,100,861,2,Tanzania
19830806,100,858,2,Tanzania
19830807,100,932,2,Tanzania
19830808,100,878,2,Tanzania
19830809,100,873,2,Tanzania
19830810,100,898,2,Tanzania
19830811,100,903,2,Tanzania
19830812,100,932,2,Tanzania
19830813,100,908,2,Tanzania
19830814,100,878,2,Tanzania
19830815,100,941,2,Tanzania
19830816,100,905,2,Tanzania
19830817,100,857,2,Tanzania
19830818,100,864,2,Tanzania
19830819,100,864,2,Tanzania
19830820,100,932,2,Tanzania
19830821,100,864,2,Tanzania
19830822,100,852,2,Tanzania
19830823,100,930,2,Tanzania
19830824,100,885,2,Tanzania
19830825,100,911,2,Tanzania
19830826,100,935,2,Tanzania
19830827,100,928,2,Tanzania
19830828,100,900,2,Tanzania
19830829,100,886,2,Tanzania
19830830,100,858,2,Tanzania
19830831,100,854,2,Tanzania
19830901,100,832,1,Tanzania
19830902,100,821,1,Tanzania
19830903,100,803,1,Tanzania
19830904,100,847,1,Tanzania
19830905,100,803,1,Tanzania
19830906,100,818,1,Tanzania
19830907,100,836,1,Tanzania
19830908,100,808,1,Tanzania
19830909,100,800,1,Tanzania
19830910,100,826,1,Tanzania
19830911,100,833,1,Tanzania
19830912,100,840,1,Tanzania
19830913,100,818,1,Tanzania
19830914,100,841,1,Tanzania
19830915,100,829,1,Tanzania
19830916,100,839,1,Tanzania
19830917,100,800,1,Tanzania
19830918,100,848,1,Tanzania
19830919,100,841,1,Tanzania
19830920,100,826,1,Tanzania
19830921,100,845,1,Tanzania
19830922,100,817,1,Tanzania
19830923,100,849,1,Tanzania
19830924,100,804,1,Tanzania
19830925,100,825,1,Tanzania
19830926,100,836,1,Tanzania
19830927,100,812,1,Tanzania
19830928,100,850,1,Tanzania
19830929,100,834,1,Tanzania
19830930,100,806,1,Tanzania
19831001,100,860,2,Tanzania
19831002,100,910,2,Tanzania
19831003,100,901,2,Tanzania
19831004,100,940,2,Tanzania
19831005,100,903,2,Tanzania
19831006,100,874,2,Tanzania
19831007,100,911,2,Tanzania
19831008,100,900,2,Tanzania
19831009,100,869,2,Tanzania
19831010,100,906,2,Tanzania
19831011,100,863,2,Tanzania
19831012,100,856,2,Tanzania
19831013,100,917,2,Tanzania
19831014,100,901,2,Tanzania
19831015,100,943,2,Tanzania
19831016,100,936,2,Tanzania
19831017,100,862,2,Tanzania
19831018,100,883,2,Tanzania
19831019,100,923,2,Tanzania
19831020,100,909,2,Tanzania
19831021,100,932,2,Tanzania
19831022,100,930,2,Tanzania
19831023,100,895,2,Tanzania
19831024,100,858,2,Tanzania
19831025,100,939,2,Tanzania
19831026,100,942,2,Tanzania
19831027,100,948,2,Tanzania
19831028,100,922,2,Tanzania
19831029,100,852,2,Tanzania
19831030,100,851,2,Tanzania
19831031,100,870,2,Tanzania
19831101,100,806,1,Tanzania
19831102,100,814,1,Tanzania
19831103,100,847,1,Tanzania
19831104,100,800,1,Tanzania
19831105,100,833,1,Tanzania
19831106,100,819,1,Tanzania
19831107,100,831,1,Tanzania
19831108,100,827,1,Tanzania
19831109,100,847,1,Tanzania
19831110,100,801,1,Tanzania
19831111,100,824,1,Tanzania
19831112,100,845,1,Tanzania
19831113,100,825,1,Tanzania
19831114,100,809,1,Tanzania
19831115,100,802,1,Tanzania
19831116,100,814,1,Tanzania
19831117,100,830,1,Tanzania
19831118,100,846,1,Tanzania
19831119,100,839,1,Tanzania
19831120,100,816,1,Tanzania
19831121,100,813,1,Tanzania
19831122,100,813,1,Tanzania
19831123,100,850,1,Tanzania
19831124,100,821,1,Tanzania
19831125,100,811,1,Tanzania
19831126,100,848,1,Tanzania
19831127,100,824,1,Tanzania
19831128,100,817,1,Tanzania
19831129,100,843,1,Tanzania
19831130,100,806,1,Tanzania
19831201,100,983,0,Tanzania
